timestamp,function,product_id,lot_id,station,memory_usage_mb,cpu_percent,thread_count,python_version,task_id,status
2025-05-26 13:40:29,task_basemap,temp,WLPF400100,MT,144.484375,0.0,27,3.13.2,a0305743-a7dd-4bd3-9db5-15d820d8ce28,開始
2025-05-26 13:40:31,task_basemap,temp,WLPF400100,MT,176.25,0.4,27,3.13.2,a0305743-a7dd-4bd3-9db5-15d820d8ce28,結束,True,1.4880282878875732
2025-05-26 13:40:34,task_basemap,temp,WLPF400100,MT,176.234375,0.0,27,3.13.2,fd7071a1-1818-417a-b5cb-a859e5d7a4ba,開始
2025-05-26 13:40:35,task_basemap,temp,WLPF400100,MT,196.1015625,0.9,27,3.13.2,fd7071a1-1818-417a-b5cb-a859e5d7a4ba,結束,True,1.443521499633789
2025-05-26 13:40:39,task_basemap,temp,WLPF400100,MT,196.08203125,0.0,27,3.13.2,41afe628-9c6b-4e31-9c26-c1cf54ef365e,開始
2025-05-26 13:40:40,task_basemap,temp,WLPF400100,MT,261.25,0.0,28,3.13.2,116c75cd-ce2b-4040-95e9-56e27d8ad5be,開始
2025-05-26 13:40:41,task_basemap,temp,WLPF400100,MT,239.4609375,0.9,28,3.13.2,41afe628-9c6b-4e31-9c26-c1cf54ef365e,結束,True,1.5251667499542236
2025-05-26 13:40:42,task_basemap,temp,WLPF400100,MT,198.30078125,1.7,27,3.13.2,116c75cd-ce2b-4040-95e9-56e27d8ad5be,結束,True,1.7915101051330566
2025-05-26 13:41:04,task_basemap,temp,WLPF400100,DC2,198.26953125,0.0,28,3.13.2,80dbbd26-adc2-4ab5-9302-bfb38dec5e24,開始
2025-05-26 13:41:05,task_basemap,temp,WLPF400100,DC2,275.4375,0.0,29,3.13.2,ea57b335-13a4-4e14-bf80-497683abc896,開始
2025-05-26 13:41:05,task_basemap,temp,WLPF400100,DC2,232.96875,1.1,29,3.13.2,80dbbd26-adc2-4ab5-9302-bfb38dec5e24,結束,True,1.4220495223999023
2025-05-26 13:41:06,task_basemap,temp,WLPF400100,DC2,258.1796875,0.0,29,3.13.2,2fa3a46e-ad17-4113-8bad-c8497e3ade80,開始
2025-05-26 13:41:07,task_basemap,temp,WLPF400100,DC2,267.0078125,1.2,29,3.13.2,ea57b335-13a4-4e14-bf80-497683abc896,結束,True,1.817627191543579
2025-05-26 13:41:08,task_basemap,temp,WLPF400100,DC2,184.203125,1.2,28,3.13.2,2fa3a46e-ad17-4113-8bad-c8497e3ade80,結束,True,1.9280142784118652
2025-05-26 13:48:23,task_basemap,temp,WLPF400100,MT,142.96875,0.0,29,3.13.2,5d6e7c0a-38b1-42b9-bc24-705987fe244c,開始
2025-05-26 13:48:24,task_basemap,temp,WLPF400100,MT,219.17578125,0.0,30,3.13.2,11d804d0-de75-40ad-b75d-5195987a2d81,開始
2025-05-26 13:48:24,task_basemap,temp,WLPF400100,MT,202.8125,0.6,30,3.13.2,5d6e7c0a-38b1-42b9-bc24-705987fe244c,結束,True,1.5011062622070312
2025-05-26 13:48:25,task_basemap,temp,WLPF400100,MT,207.41796875,0.0,30,3.13.2,96b73c83-6e58-4aaa-a79d-80d30702c0d9,開始
2025-05-26 13:48:26,task_basemap,temp,WLPF400100,MT,224.92578125,1.1,30,3.13.2,11d804d0-de75-40ad-b75d-5195987a2d81,結束,True,2.0764148235321045
2025-05-26 13:48:27,task_basemap,temp,WLPF400100,MT,214.8828125,1.3,29,3.13.2,96b73c83-6e58-4aaa-a79d-80d30702c0d9,結束,True,1.983208417892456
2025-05-26 13:48:27,task_basemap,temp,WLPF400100,MT,214.83984375,0.0,29,3.13.2,2a241f59-0af7-4e83-b142-aaae598e2d70,開始
2025-05-26 13:48:28,task_basemap,temp,WLPF400100,MT,196.28515625,1.1,29,3.13.2,2a241f59-0af7-4e83-b142-aaae598e2d70,結束,True,1.4285647869110107
2025-05-26 13:48:39,task_basemap,temp,WLPF400100,DC2,196.23828125,0.0,29,3.13.2,a0e5e82e-eca3-48e1-a8cc-40c8883afd31,開始
2025-05-26 13:48:40,task_basemap,temp,WLPF400100,DC2,272.35546875,0.0,30,3.13.2,de3c9229-40df-4475-85b3-5564371881e9,開始
2025-05-26 13:48:40,task_basemap,temp,WLPF400100,DC2,234.5,0.4,30,3.13.2,a0e5e82e-eca3-48e1-a8cc-40c8883afd31,結束,True,1.4557688236236572
2025-05-26 13:48:42,task_basemap,temp,WLPF400100,DC2,234.17578125,1.2,29,3.13.2,de3c9229-40df-4475-85b3-5564371881e9,結束,True,1.679638147354126
2025-05-26 13:48:44,task_basemap,temp,WLPF400100,DC2,234.140625,0.0,29,3.13.2,c37367fc-61e9-48f2-9128-b7a167eb8ea7,開始
2025-05-26 13:48:44,task_basemap,temp,WLPF400100,DC2,235.01953125,0.0,29,3.13.2,c37367fc-61e9-48f2-9128-b7a167eb8ea7,結束,False,0.15792274475097656
