timestamp,function,product_id,lot_id,station,memory_usage_mb,cpu_percent,thread_count,python_version,task_id,status
2025-08-02 12:12:00,task_basemap,temp,WLPF400100,DC2,146.1640625,0.0,29,3.13.2,39a3dea9-e00f-458c-8883-9c183670d630,開始
2025-08-02 12:12:00,task_basemap,temp,WLPF400100,DC2,149.125,3.1,29,3.13.2,39a3dea9-e00f-458c-8883-9c183670d630,結束,False,0.16397547721862793
2025-08-02 12:12:01,task_basemap,temp,WLPF400100,DC2,149.125,0.0,29,3.13.2,963419db-c83d-4ada-9bee-6cd56ce40550,開始
2025-08-02 12:12:02,task_basemap,temp,WLPF400100,DC2,232.0,0.0,30,3.13.2,d6342944-d81f-4f48-9713-afdce037c908,開始
2025-08-02 12:12:03,task_basemap,temp,WLPF400100,DC2,203.45703125,3.2,30,3.13.2,963419db-c83d-4ada-9bee-6cd56ce40550,結束,True,1.4728021621704102
2025-08-02 12:12:03,task_basemap,temp,WLPF400100,INNER1,234.8671875,0.0,30,3.13.2,d43779ea-5380-4363-aae9-c0a0a3e8173b,開始
2025-08-02 12:12:04,task_basemap,temp,WLPF400100,DC2,223.86328125,2.9,30,3.13.2,d6342944-d81f-4f48-9713-afdce037c908,結束,True,1.724731683731079
2025-08-02 12:12:04,task_basemap,temp,WLPF400100,INNER1,223.81640625,0.0,30,3.13.2,956cfd73-9a67-43db-89e1-0655ae44d519,開始
2025-08-02 12:12:06,task_basemap,temp,WLPF400100,INNER1,234.6796875,2.5,30,3.13.2,d43779ea-5380-4363-aae9-c0a0a3e8173b,結束,True,2.249053478240967
2025-08-02 12:12:06,task_basemap,temp,WLPF400100,INNER1,216.73046875,2.5,29,3.13.2,956cfd73-9a67-43db-89e1-0655ae44d519,結束,True,1.916867733001709
2025-08-02 12:12:06,task_basemap,temp,WLPF400100,MT,216.67578125,0.0,29,3.13.2,74c7b44b-1e25-431e-bfa0-d42ded02c2b5,開始
2025-08-02 12:12:07,task_basemap,temp,WLPF400100,MT,296.98046875,0.0,30,3.13.2,9d1b20de-c9f3-4f71-92df-1ac6a93f3b0c,開始
2025-08-02 12:12:08,task_basemap,temp,WLPF400100,MT,262.30078125,2.6,30,3.13.2,74c7b44b-1e25-431e-bfa0-d42ded02c2b5,結束,True,1.4405882358551025
2025-08-02 12:12:08,task_basemap,temp,WLPF400100,MT,306.17578125,0.0,30,3.13.2,68da175d-23e9-4917-9ad8-b0bd50441883,開始
2025-08-02 12:12:09,task_basemap,temp,WLPF400100,MT,191.83203125,2.7,30,3.13.2,9d1b20de-c9f3-4f71-92df-1ac6a93f3b0c,結束,True,1.9938783645629883
2025-08-02 12:12:10,task_basemap,temp,WLPF400100,MT,184.8125,2.8,29,3.13.2,68da175d-23e9-4917-9ad8-b0bd50441883,結束,True,1.8610475063323975
2025-08-02 12:12:10,task_basemap,temp,WLPF400100,MT,184.76171875,0.0,29,3.13.2,5156d331-c1f4-48ea-adb5-41db495b0798,開始
2025-08-02 12:12:11,task_basemap,temp,WLPF500100,MT,261.87109375,0.0,30,3.13.2,5cfd2b6b-7848-4687-b0e4-80ffdf562b92,開始
2025-08-02 12:12:12,task_basemap,temp,WLPF400100,MT,221.94921875,2.8,30,3.13.2,5156d331-c1f4-48ea-adb5-41db495b0798,結束,True,1.442262887954712
2025-08-02 12:12:12,task_basemap,temp,WLPF500100,MT,269.765625,0.0,30,3.13.2,7be0a84b-db0f-4c10-827a-a76f9e8a503b,開始
2025-08-02 12:12:13,task_basemap,temp,WLPF500100,MT,211.3984375,2.0,30,3.13.2,5cfd2b6b-7848-4687-b0e4-80ffdf562b92,結束,True,1.7380635738372803
2025-08-02 12:12:13,task_basemap,temp,WLPF500100,MT,211.3515625,0.0,30,3.13.2,d7db1872-f8a5-4542-9293-43461704ef8d,開始
2025-08-02 12:12:15,task_basemap,temp,WLPF500100,MT,267.24609375,1.2,30,3.13.2,7be0a84b-db0f-4c10-827a-a76f9e8a503b,結束,True,2.5782470703125
2025-08-02 12:12:15,task_basemap,temp,WLPF500100,MT,221.03515625,1.2,29,3.13.2,d7db1872-f8a5-4542-9293-43461704ef8d,結束,True,1.9768774509429932
2025-08-02 12:12:15,task_basemap,temp,WLPF500100,MT,220.984375,0.0,29,3.13.2,bdb74eda-8cd7-4ec0-98b2-689f31eb10d4,開始
2025-08-02 12:12:16,task_basemap,temp,WLPF500200,DC2,264.1015625,0.0,30,3.13.2,95f9252b-0eab-46f2-90f9-f4270800da4a,開始
2025-08-02 12:12:17,task_basemap,temp,WLPF500100,MT,231.21875,3.4,30,3.13.2,bdb74eda-8cd7-4ec0-98b2-689f31eb10d4,結束,True,1.4506666660308838
2025-08-02 12:12:17,task_basemap,temp,WLPF500200,DC2,269.24609375,0.0,30,3.13.2,7a935f6d-56b3-4d97-9b79-fa5fb2ec38f5,開始
2025-08-02 12:12:18,task_basemap,temp,WLPF500200,DC2,249.546875,2.7,30,3.13.2,95f9252b-0eab-46f2-90f9-f4270800da4a,結束,True,1.6813623905181885
2025-08-02 12:12:18,task_basemap,temp,WLPF500200,DC2,249.50390625,0.0,30,3.13.2,4f057ee5-589d-4a53-91e1-e026feb7933e,開始
2025-08-02 12:12:20,task_basemap,temp,WLPF500200,DC2,303.5546875,1.9,30,3.13.2,7a935f6d-56b3-4d97-9b79-fa5fb2ec38f5,結束,True,2.3347389698028564
2025-08-02 12:12:20,task_basemap,temp,WLPF500200,DC2,226.76171875,1.7,29,3.13.2,4f057ee5-589d-4a53-91e1-e026feb7933e,結束,True,1.8631105422973633
2025-08-02 12:12:20,task_basemap,temp,WLPF500200,DC2,226.70703125,0.0,29,3.13.2,f67c175d-d070-4574-b6a6-e254e209b735,開始
2025-08-02 12:12:21,task_basemap,temp,WLPF500200,DC2,303.03125,0.0,30,3.13.2,9f259ec5-587b-4c19-9e4b-dc99eff5030d,開始
2025-08-02 12:12:22,task_basemap,temp,WLPF500200,DC2,271.28515625,3.5,30,3.13.2,f67c175d-d070-4574-b6a6-e254e209b735,結束,True,1.4071044921875
2025-08-02 12:12:22,task_basemap,temp,WLPF500200,INNER1,322.82421875,0.0,30,3.13.2,81b96ecb-25ff-408e-bef3-e170b8dafcdd,開始
2025-08-02 12:12:23,task_basemap,temp,WLPF500200,DC2,304.25,2.9,30,3.13.2,9f259ec5-587b-4c19-9e4b-dc99eff5030d,結束,True,1.5930063724517822
2025-08-02 12:12:23,task_basemap,temp,WLPF500200,INNER1,262.9296875,0.0,30,3.13.2,ef68a15c-d4a6-494b-93d0-6508e7f2674b,開始
2025-08-02 12:12:24,task_basemap,temp,WLPF500200,INNER1,244.91796875,2.4,30,3.13.2,81b96ecb-25ff-408e-bef3-e170b8dafcdd,結束,True,2.114429235458374
2025-08-02 12:12:25,task_basemap,temp,WLPF500200,INNER1,290.3046875,2.7,29,3.13.2,ef68a15c-d4a6-494b-93d0-6508e7f2674b,結束,True,1.8498024940490723
2025-08-02 12:12:25,task_basemap,temp,WLPF500200,INNER1,290.25390625,0.0,29,3.13.2,72be816a-edf8-4d61-b4f8-e178d3162635,開始
2025-08-02 12:12:26,task_basemap,temp,WLPF500200,INNER1,348.92578125,0.0,30,3.13.2,48c595bc-6096-431c-97a2-bb76487136b3,開始
