timestamp,function,product_id,lot_id,station,memory_usage_mb,cpu_percent,thread_count,python_version,task_id,status
2025-08-27 10:40:24,task_basemap,i-Pixel,WLPF800200,RDL,214.6953125,0.0,30,3.12.10,d20dc6b7-e8a7-4254-bd8a-aadaeb9c1d96,開始
2025-08-27 10:40:25,task_basemap,i-Pixel,WLPF800200,RDL,217.45703125,0.0,29,3.12.10,9c4842bf-f0a2-45c2-8ad3-98cc6be4125c,開始
2025-08-27 10:40:30,task_basemap,i-Pixel,WLPF800200,RDL,306.5625,7.1,29,3.12.10,d20dc6b7-e8a7-4254-bd8a-aadaeb9c1d96,結束,True,6.449065923690796
2025-08-27 10:40:30,task_basemap,i-Pixel,WLPF800200,RDL,248.3515625,6.1,28,3.12.10,9c4842bf-f0a2-45c2-8ad3-98cc6be4125c,結束,True,5.512721538543701
2025-08-27 10:40:31,task_basemap,i-Pixel,WLPF800200,RDL,248.33203125,0.0,28,3.12.10,38baae64-46ee-4929-ad96-4af74f13b79b,開始
2025-08-27 10:40:32,task_basemap,i-Pixel,WLPF800200,RDL,324.9296875,0.0,29,3.12.10,5fe90a0a-9f24-41a7-a04b-3738722316ba,開始
2025-08-27 10:40:32,task_basemap,i-Pixel,WLPF800200,RDL,285.3515625,4.8,29,3.12.10,38baae64-46ee-4929-ad96-4af74f13b79b,結束,True,1.4614076614379883
2025-08-27 10:40:33,task_basemap,i-Pixel,WLPF800200,RDL,295.4296875,0.0,29,3.12.10,82fdc97a-c552-4ff6-a578-141ce2013026,開始
2025-08-27 10:40:33,task_basemap,i-Pixel,WLPF800200,RDL,315.54296875,6.8,29,3.12.10,5fe90a0a-9f24-41a7-a04b-3738722316ba,結束,True,1.9552204608917236
2025-08-27 10:40:35,task_basemap,i-Pixel,WLPF800200,RDL,306.546875,6.7,28,3.12.10,82fdc97a-c552-4ff6-a578-141ce2013026,結束,True,2.005730628967285
2025-08-27 10:42:16,task_basemap,i-Pixel,WLPF800200,RDL,154.32421875,0.0,33,3.12.10,6b114311-9a1a-4ad7-9bce-0d740d3dc010,開始
