timestamp,function,product_id,lot_id,station,memory_usage_mb,cpu_percent,thread_count,python_version,task_id,status
2025-06-05 16:59:46,task_basemap,temp,WLPF400100,DC2,146.95703125,16.7,27,3.13.2,847f609a-ff9e-4b3d-9f80-7fff57842009,開始
2025-06-05 16:59:46,task_basemap,temp,WLPF400100,DC2,151.1328125,12.9,27,3.13.2,847f609a-ff9e-4b3d-9f80-7fff57842009,結束,False,0.2622239589691162
2025-06-05 16:59:46,task_basemap,temp,WLPF400100,DC2,151.265625,0.0,27,3.13.2,ca22c480-edaf-41b8-8d7c-173abd4ffb51,開始
2025-06-05 16:59:47,task_basemap,temp,WLPF400100,DC2,208.35546875,0.0,28,3.13.2,44d57509-14e9-45a8-9778-b6ca11aa301e,開始
2025-06-05 16:59:48,task_basemap,temp,WLPF400100,DC2,204.25390625,14.0,28,3.13.2,ca22c480-edaf-41b8-8d7c-173abd4ffb51,結束,True,1.9876785278320312
2025-06-05 16:59:50,task_basemap,temp,WLPF400100,INNER1,242.7734375,0.0,28,3.13.2,5fdbc1a7-6f02-46b9-83a2-a35a84a7c571,開始
2025-06-05 16:59:50,task_basemap,temp,WLPF400100,DC2,218.73828125,17.1,28,3.13.2,44d57509-14e9-45a8-9778-b6ca11aa301e,結束,True,2.8196592330932617
2025-06-05 16:59:50,task_basemap,temp,WLPF400100,INNER1,225.57421875,0.0,28,3.13.2,011afd3b-07d4-4c13-b284-c29c1e7f31d6,開始
2025-06-05 16:59:53,task_basemap,temp,WLPF400100,INNER1,253.02734375,20.4,28,3.13.2,5fdbc1a7-6f02-46b9-83a2-a35a84a7c571,結束,True,3.2151997089385986
2025-06-05 16:59:53,task_basemap,temp,WLPF400100,INNER1,215.04296875,19.1,27,3.13.2,011afd3b-07d4-4c13-b284-c29c1e7f31d6,結束,True,2.948772430419922
2025-06-05 16:59:53,task_basemap,temp,WLPF400100,MT,214.9921875,0.0,27,3.13.2,7109583c-e6f4-4ed3-9960-2b89a9ce652f,開始
2025-06-05 16:59:54,task_basemap,temp,WLPF400100,MT,270.80859375,0.0,28,3.13.2,47a01893-5e51-4453-ae34-c1ff674e4750,開始
2025-06-05 16:59:55,task_basemap,temp,WLPF400100,MT,264.859375,14.2,28,3.13.2,7109583c-e6f4-4ed3-9960-2b89a9ce652f,結束,True,1.9918653964996338
2025-06-05 16:59:57,task_basemap,temp,WLPF400100,MT,228.8671875,100.0,28,3.13.2,6d4f9e75-7705-4ac6-8c6a-87446d1e4468,開始
2025-06-05 16:59:57,task_basemap,temp,WLPF400100,MT,211.890625,14.2,28,3.13.2,47a01893-5e51-4453-ae34-c1ff674e4750,結束,True,2.644007444381714
2025-06-05 16:59:57,task_basemap,temp,WLPF400100,MT,213.5546875,0.0,28,3.13.2,45503627-e410-4859-9b1b-88b60b40aafa,開始
2025-06-05 16:59:59,task_basemap,temp,WLPF400100,MT,273.0703125,14.3,27,3.13.2,6d4f9e75-7705-4ac6-8c6a-87446d1e4468,結束,True,2.8886024951934814
2025-06-05 16:59:59,task_basemap,temp,WLPF500100,MT,265.89453125,100.0,28,3.13.2,b7a61547-70f7-4df8-b528-6e6a4b7605d9,開始
2025-06-05 17:00:01,task_basemap,temp,WLPF400100,MT,254.05078125,16.6,28,3.13.2,45503627-e410-4859-9b1b-88b60b40aafa,結束,True,3.1276769638061523
2025-06-05 17:00:01,task_basemap,temp,WLPF500100,MT,287.9765625,0.0,28,3.13.2,d2bb42f7-8883-4fe4-8590-f55cf88d62fb,開始
2025-06-05 17:00:03,task_basemap,temp,WLPF500100,MT,232.58203125,21.3,28,3.13.2,b7a61547-70f7-4df8-b528-6e6a4b7605d9,結束,True,3.2253987789154053
2025-06-05 17:00:03,task_basemap,temp,WLPF500100,MT,258.4609375,0.0,28,3.13.2,92ddcc31-44ff-4565-93d1-ba4f7daae045,開始
2025-06-05 17:00:04,task_basemap,temp,WLPF500100,MT,256.234375,17.4,28,3.13.2,d2bb42f7-8883-4fe4-8590-f55cf88d62fb,結束,True,2.879263401031494
2025-06-05 17:00:04,task_basemap,temp,WLPF500100,MT,248.84765625,0.0,28,3.13.2,bcd1cb17-0592-4d80-b9a6-e9c0c242c203,開始
2025-06-05 17:00:07,task_basemap,temp,WLPF500100,MT,289.0078125,14.0,28,3.13.2,92ddcc31-44ff-4565-93d1-ba4f7daae045,結束,True,3.1339404582977295
2025-06-05 17:00:07,task_basemap,temp,WLPF500100,MT,243.5078125,14.4,27,3.13.2,bcd1cb17-0592-4d80-b9a6-e9c0c242c203,結束,True,2.8849332332611084
